"FIQ_ORDRE";"FIQ_PES";"FIQ_TRA_CODE";"FIQ_DATE_DEPOT";"FIQ_DATE_TRI";"MATERIAUX";"POIDS_VRAC";"POIDS_SAC";"FAMILLE_MATERIAUX"
17106;1541806;"151007";18/12/23;18/12/23;"PEHD translucide ou opaque";1,04;0;"Flaconnages recyclables en plastique"
17106;1541806;"151007";18/12/23;18/12/23;"Carton brun";0;0;"Emballages papier - carton"
17106;1541806;"151007";18/12/23;18/12/23;"PE PP PS barquettes pots (valo)";0;0;"Autres emb recyclables en plastique"
17106;1541806;"151007";18/12/23;18/12/23;"PET autre et PVC";0,17;0;"Flaconnages recyclables en plastique"
17106;1541806;"151007";18/12/23;18/12/23;"Objets plastique valorisables (valo)";0;0;"Autres emb recyclables en plastique"
17106;1541806;"151007";18/12/23;18/12/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
17107;1542102;"110026";20/12/23;20/12/23;"ELA";0,48;0;"Emballages papier - carton"
17107;1542102;"110026";20/12/23;20/12/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
17107;1542102;"110026";20/12/23;20/12/23;"Emballages recyclables en aluminium";0,14;0;"Emballages métalliques"
17107;1542102;"110026";20/12/23;20/12/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
17107;1542102;"110026";20/12/23;20/12/23;"Verre recyclable";0;0;"Materiaux non valorisables"
17107;1542102;"110026";20/12/23;20/12/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
17107;1542102;"110026";20/12/23;20/12/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
17107;1542102;"110026";20/12/23;20/12/23;"autre plastique non valorisable";0,46;0;"Materiaux non valorisables"
17107;1542102;"110026";20/12/23;20/12/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
17107;1542102;"110026";20/12/23;20/12/23;"PE films valorisables (valo)";0,89;0;"Autres emb recyclables en plastique"
17107;1542102;"110026";20/12/23;20/12/23;"Emballages recyclables en acier";0,83;0;"Emballages métalliques"
17107;1542102;"110026";20/12/23;20/12/23;"PET Clair, barquettes, pot (valo)";0,07;0;"Autres emb recyclables en plastique"
17107;1542102;"110026";20/12/23;20/12/23;"GM";0,41;0;"Autres papiers recyclables"
17107;1542102;"110026";20/12/23;20/12/23;"Carton brun";0;0;"Emballages papier - carton"
17107;1542102;"110026";20/12/23;20/12/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
17107;1542102;"110026";20/12/23;20/12/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
17107;1542102;"110026";20/12/23;20/12/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
17107;1542102;"110026";20/12/23;20/12/23;"PE PP PS barquettes pots (valo)";0;0;"Autres emb recyclables en plastique"
17107;1542102;"110026";20/12/23;20/12/23;"Journaux et magazines";6,88;0;"Autres papiers recyclables"
17107;1542102;"110026";20/12/23;20/12/23;"Carton plat et carton ondulé imprimé";8,51;0;"Emballages papier - carton"
17107;1542102;"110026";20/12/23;20/12/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
17107;1542102;"110026";20/12/23;20/12/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
17107;1542102;"110026";20/12/23;20/12/23;"PET autre et PVC";0,18;0;"Flaconnages recyclables en plastique"
17107;1542102;"110026";20/12/23;20/12/23;"Non valorisables vrais";12,99;0;"Materiaux non valorisables"
17107;1542102;"110026";20/12/23;20/12/23;"PET transparent incolore et bleuté clair";0,35;0;"Flaconnages recyclables en plastique"
17107;1542102;"110026";20/12/23;20/12/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
17107;1542102;"110026";20/12/23;20/12/23;"Fines alu";0,33;0;"Emballages métalliques"
17107;1542102;"110026";20/12/23;20/12/23;"Objets plastique valorisables (valo)";0;0;"Autres emb recyclables en plastique"
17107;1542102;"110026";20/12/23;20/12/23;"PET Foncé, barquettes, pot (valo)";0;0;""
17108;1542132;"110013";20/12/23;20/12/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
17108;1542132;"110013";20/12/23;20/12/23;"PET transparent incolore et bleuté clair";0,64;0;"Flaconnages recyclables en plastique"
17108;1542132;"110013";20/12/23;20/12/23;"Non valorisables vrais";18,03;0;"Materiaux non valorisables"
17108;1542132;"110013";20/12/23;20/12/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
17108;1542132;"110013";20/12/23;20/12/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
17108;1542132;"110013";20/12/23;20/12/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
17108;1542132;"110013";20/12/23;20/12/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
17108;1542132;"110013";20/12/23;20/12/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
17108;1542132;"110013";20/12/23;20/12/23;"autre plastique non valorisable";0,82;0;"Materiaux non valorisables"
17108;1542132;"110013";20/12/23;20/12/23;"Carton brun";0;0;"Emballages papier - carton"
17108;1542132;"110013";20/12/23;20/12/23;"Verre recyclable";0;0;"Materiaux non valorisables"
17108;1542132;"110013";20/12/23;20/12/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
17108;1542132;"110013";20/12/23;20/12/23;"PE films valorisables (valo)";1,16;0;"Autres emb recyclables en plastique"
17108;1542132;"110013";20/12/23;20/12/23;"Fines alu";0,05;0;"Emballages métalliques"
17108;1542132;"110013";20/12/23;20/12/23;"Emballages recyclables en acier";0,39;0;"Emballages métalliques"
17108;1542132;"110013";20/12/23;20/12/23;"Carton plat et carton ondulé imprimé";8,52;0;"Emballages papier - carton"
17108;1542132;"110013";20/12/23;20/12/23;"PEHD translucide ou opaque";1,11;0;"Flaconnages recyclables en plastique"
17108;1542132;"110013";20/12/23;20/12/23;"ELA";0,31;0;"Emballages papier - carton"
17108;1542132;"110013";20/12/23;20/12/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
17108;1542132;"110013";20/12/23;20/12/23;"PET Clair, barquettes, pot (valo)";0,25;0;"Autres emb recyclables en plastique"
17108;1542132;"110013";20/12/23;20/12/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
17108;1542132;"110013";20/12/23;20/12/23;"PET autre et PVC";0,28;0;"Flaconnages recyclables en plastique"
17108;1542132;"110013";20/12/23;20/12/23;"Journaux et magazines";4,93;0;"Autres papiers recyclables"
17108;1542132;"110013";20/12/23;20/12/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
17108;1542132;"110013";20/12/23;20/12/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
17108;1542132;"110013";20/12/23;20/12/23;"PE PP PS barquettes pots (valo)";0;0;"Autres emb recyclables en plastique"
17108;1542132;"110013";20/12/23;20/12/23;"Objets plastique valorisables (valo)";0;0;"Autres emb recyclables en plastique"
17108;1542132;"110013";20/12/23;20/12/23;"PET Foncé, barquettes, pot (valo)";0;0;""
17108;1542132;"110013";20/12/23;20/12/23;"GM";0,45;0;"Autres papiers recyclables"
17109;1542241;"151008";21/12/23;21/12/23;"Non valorisables vrais";18,54;0;"Materiaux non valorisables"
17109;1542241;"151008";21/12/23;21/12/23;"PET autre et PVC";0,46;0;"Flaconnages recyclables en plastique"
17109;1542241;"151008";21/12/23;21/12/23;"PE PP PS barquettes pots (valo)";0;0;"Autres emb recyclables en plastique"
17109;1542241;"151008";21/12/23;21/12/23;"Emballages recyclables en acier";0,89;0;"Emballages métalliques"
17109;1542241;"151008";21/12/23;21/12/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
17109;1542241;"151008";21/12/23;21/12/23;"PEHD translucide ou opaque";1,23;0;"Flaconnages recyclables en plastique"
17109;1542241;"151008";21/12/23;21/12/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
17109;1542241;"151008";21/12/23;21/12/23;"autre plastique non valorisable";0,79;0;"Materiaux non valorisables"
17109;1542241;"151008";21/12/23;21/12/23;"Verre recyclable";0;0;"Materiaux non valorisables"
17109;1542241;"151008";21/12/23;21/12/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
17109;1542241;"151008";21/12/23;21/12/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
17109;1542241;"151008";21/12/23;21/12/23;"Journaux et magazines";6,04;0;"Autres papiers recyclables"
17109;1542241;"151008";21/12/23;21/12/23;"PE films valorisables (valo)";0,72;0;"Autres emb recyclables en plastique"
17109;1542241;"151008";21/12/23;21/12/23;"Fines alu";0,14;0;"Emballages métalliques"
16856;1511070;"110014";10/02/23;10/02/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
16856;1511070;"110014";10/02/23;10/02/23;"PET autre et PVC";0,37;0;"Flaconnages recyclables en plastique"
16856;1511070;"110014";10/02/23;10/02/23;"PET Foncé, barquettes, pot (valo)";0,03;0;""
16856;1511070;"110014";10/02/23;10/02/23;"PE PP PS barquettes pots (valo)";0,74;0;"Autres emb recyclables en plastique"
16856;1511070;"110014";10/02/23;10/02/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16856;1511070;"110014";10/02/23;10/02/23;"Journaux et magazines";8,99;0;"Autres papiers recyclables"
16856;1511070;"110014";10/02/23;10/02/23;"Fines alu";0,38;0;"Emballages métalliques"
16856;1511070;"110014";10/02/23;10/02/23;"autre plastique non valorisable";1,31;0;"Materiaux non valorisables"
16856;1511070;"110014";10/02/23;10/02/23;"Emballages recyclables en aluminium";0,19;0;"Emballages métalliques"
16856;1511070;"110014";10/02/23;10/02/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
16856;1511070;"110014";10/02/23;10/02/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
16856;1511070;"110014";10/02/23;10/02/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
16856;1511070;"110014";10/02/23;10/02/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
16856;1511070;"110014";10/02/23;10/02/23;"Objets plastique valorisables (valo)";0,17;0;"Autres emb recyclables en plastique"
16856;1511070;"110014";10/02/23;10/02/23;"PEHD translucide ou opaque";1,24;0;"Flaconnages recyclables en plastique"
16857;1511562;"120044";13/02/23;13/02/23;"Carton plat et carton ondulé imprimé";31,3;0;"Emballages papier - carton"
16858;1511321;"133004";13/02/23;13/02/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
16859;1511447;"110006";14/02/23;15/02/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
16860;1511721;"120026";16/02/23;17/02/23;"Non valorisables vrais";25,93;0;"Materiaux non valorisables"
16860;1511721;"120026";16/02/23;17/02/23;"PE films valorisables (valo)";0,19;0;"Autres emb recyclables en plastique"
16860;1511721;"120026";16/02/23;17/02/23;"ELA";0,22;0;"Emballages papier - carton"
16860;1511721;"120026";16/02/23;17/02/23;"Objets plastique valorisables (valo)";0,34;0;"Autres emb recyclables en plastique"
16860;1511721;"120026";16/02/23;17/02/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16860;1511721;"120026";16/02/23;17/02/23;"Carton plat et carton ondulé imprimé";9,47;0;"Emballages papier - carton"
16860;1511721;"120026";16/02/23;17/02/23;"PEHD translucide ou opaque";0,86;0;"Flaconnages recyclables en plastique"
16860;1511721;"120026";16/02/23;17/02/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
16860;1511721;"120026";16/02/23;17/02/23;"PET autre et PVC";0,39;0;"Flaconnages recyclables en plastique"
16860;1511721;"120026";16/02/23;17/02/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
16860;1511721;"120026";16/02/23;17/02/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
16860;1511721;"120026";16/02/23;17/02/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
16860;1511721;"120026";16/02/23;17/02/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
16860;1511721;"120026";16/02/23;17/02/23;"Fines alu";0,06;0;"Emballages métalliques"
16860;1511721;"120026";16/02/23;17/02/23;"PE PP PS barquettes pots (valo)";0,21;0;"Autres emb recyclables en plastique"
16860;1511721;"120026";16/02/23;17/02/23;"autre plastique non valorisable";0,58;0;"Materiaux non valorisables"
16860;1511721;"120026";16/02/23;17/02/23;"GM";0,09;0;"Autres papiers recyclables"
16860;1511721;"120026";16/02/23;17/02/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
16860;1511721;"120026";16/02/23;17/02/23;"PET Clair, barquettes, pot (valo)";0,2;0;"Autres emb recyclables en plastique"
16860;1511721;"120026";16/02/23;17/02/23;"Journaux et magazines";3,01;0;"Autres papiers recyclables"
16860;1511721;"120026";16/02/23;17/02/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
16860;1511721;"120026";16/02/23;17/02/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
16860;1511721;"120026";16/02/23;17/02/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16860;1511721;"120026";16/02/23;17/02/23;"Emballages recyclables en acier";0,44;0;"Emballages métalliques"
16860;1511721;"120026";16/02/23;17/02/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
16860;1511721;"120026";16/02/23;17/02/23;"PET Foncé, barquettes, pot (valo)";0,04;0;""
16860;1511721;"120026";16/02/23;17/02/23;"Verre recyclable";0;0;"Materiaux non valorisables"
16860;1511721;"120026";16/02/23;17/02/23;"Emballages recyclables en aluminium";0,08;0;"Emballages métalliques"
16860;1511721;"120026";16/02/23;17/02/23;"PET transparent incolore et bleuté clair";0,19;0;"Flaconnages recyclables en plastique"
16860;1511721;"120026";16/02/23;17/02/23;"Carton brun";0;0;"Emballages papier - carton"
16861;1511911;"120015";20/02/23;20/02/23;"Journaux et magazines";2,24;0;"Autres papiers recyclables"
16861;1511911;"120015";20/02/23;20/02/23;"autre plastique valorisable (objets)";0;0;"Materiaux non valorisables"
16861;1511911;"120015";20/02/23;20/02/23;"GM";0,28;0;"Autres papiers recyclables"
16861;1511911;"120015";20/02/23;20/02/23;"PET Foncé, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16861;1511911;"120015";20/02/23;20/02/23;"PET Clair, autre valorisable, barquettes, pot";0;0;"Materiaux non valorisables"
16861;1511911;"120015";20/02/23;20/02/23;"autre plastique non valorisable";0,47;0;"Materiaux non valorisables"
16861;1511911;"120015";20/02/23;20/02/23;"PE films valorisables";0;0;"Autres emb recyclables en plastique"
16861;1511911;"120015";20/02/23;20/02/23;"Fines alu";0,11;0;"Emballages métalliques"
16861;1511911;"120015";20/02/23;20/02/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
16861;1511911;"120015";20/02/23;20/02/23;"PE PP PS barquettes pots (valo)";0,27;0;"Autres emb recyclables en plastique"
16861;1511911;"120015";20/02/23;20/02/23;"Eléments fins non triables";0;0;"Materiaux non valorisables"
16861;1511911;"120015";20/02/23;20/02/23;"PET Clair, barquettes, pot (valo)";0,17;0;"Autres emb recyclables en plastique"
16861;1511911;"120015";20/02/23;20/02/23;"Emballages recyclables en aluminium";0,26;0;"Emballages métalliques"
16861;1511911;"120015";20/02/23;20/02/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
16861;1511911;"120015";20/02/23;20/02/23;"ELA";0,24;0;"Emballages papier - carton"
16861;1511911;"120015";20/02/23;20/02/23;"Objets plastique valorisables (valo)";0,23;0;"Autres emb recyclables en plastique"
16861;1511911;"120015";20/02/23;20/02/23;"Récurrence carton plats et ondulé imprimé";0;0;"Emballages papier - carton"
16861;1511911;"120015";20/02/23;20/02/23;"Sacs fermés contenant des OM brutes";0;0;"Materiaux non valorisables"
16861;1511911;"120015";20/02/23;20/02/23;"Non valorisables vrais";19,07;0;"Materiaux non valorisables"
16861;1511911;"120015";20/02/23;20/02/23;"Carton plat et carton ondulé imprimé";14,09;0;"Emballages papier - carton"
16861;1511911;"120015";20/02/23;20/02/23;"Verre recyclable";0;0;"Materiaux non valorisables"
16861;1511911;"120015";20/02/23;20/02/23;"PET autre et PVC";0,17;0;"Flaconnages recyclables en plastique"
16861;1511911;"120015";20/02/23;20/02/23;"PET Foncé, barquettes, pot (valo)";0,01;0;""
16861;1511911;"120015";20/02/23;20/02/23;"PET transparent incolore et bleuté clair";0,63;0;"Flaconnages recyclables en plastique"
16861;1511911;"120015";20/02/23;20/02/23;"Recyclables souillés";0;0;"Materiaux non valorisables"
16861;1511911;"120015";20/02/23;20/02/23;"Emballages recyclables en acier";0,43;0;"Emballages métalliques"
16861;1511911;"120015";20/02/23;20/02/23;"PEHD translucide ou opaque";0,68;0;"Flaconnages recyclables en plastique"
16861;1511911;"120015";20/02/23;20/02/23;"PE PP PS autre valorisable barquettes pots";0;0;"Materiaux non valorisables"
16861;1511911;"120015";20/02/23;20/02/23;"PE films valorisables (valo)";0,69;0;"Autres emb recyclables en plastique"
16862;1512114;"170004";21/02/23;21/02/23;"PET Foncé, barquettes, pot (valo)";0,02;0;""
16862;1512114;"170004";21/02/23;21/02/23;"PE films valorisables (valo)";0,54;0;"Autres emb recyclables en plastique"
16862;1512114;"170004";21/02/23;21/02/23;"Emballages recyclables en acier";7,14;0;"Emballages métalliques"
16862;1512114;"170004";21/02/23;21/02/23;"PET autre et PVC";0,43;0;"Flaconnages recyclables en plastique"
16862;1512114;"170004";21/02/23;21/02/23;"autre plastique non valorisable";1,13;0;"Materiaux non valorisables"
16862;1512114;"170004";21/02/23;21/02/23;"Matériaux hors PTM";0;0;"Materiaux non valorisables"
16862;1512114;"170004";21/02/23;21/02/23;"Recyclables imbriqués";0;0;"Materiaux non valorisables"
16862;1512114;"170004";21/02/23;21/02/23;"Carton plat et carton ondulé imprimé";5,9;0;"Emballages papier - carton"
